zip,settlement,short,latitude,longitude,cleaned_settlement
8998,Vaspör,ZA,46.9161,16.65,vaspör
8998,Ozmánbük,ZA,46.9167,16.6833,ozmánbük
8999,Csöde,ZA,46.8167,16.5333,csöde
8999,Zalalövő,ZA,46.8483,16.5936,zalalövő
9000,Győr,GS,47.6076,17.7819,győr
9001,Győr,GS,47.6076,17.7819,győr
9002,Győr,GS,47.6076,17.7819,győr
9003,Győr,GS,47.6076,17.7819,győr
9004,Győr,GS,47.6076,17.7819,győr
9005,Győr,GS,47.6076,17.7819,győr
9006,Győr,GS,47.6076,17.7819,győr
9007,Győr,GS,47.6076,17.7819,győr
9008,Győr,GS,47.6076,17.7819,győr
9009,Győr,GS,47.6076,17.7819,győr
9010,Győr,GS,47.6076,17.7819,győr
9011,Győr,GS,47.6076,17.7819,győr
9012,Győr,GS,47.6076,17.7819,győr
9013,Győr,GS,47.6076,17.7819,győr
9019,Győr,GS,47.6076,17.7819,győr
9020,Győr,GS,47.6076,17.7819,győr
9021,Győr,GS,47.6076,17.7819,győr
9022,Győr,GS,47.6076,17.7819,győr
9023,Győr,GS,47.6076,17.7819,győr
9024,Győr,GS,47.6076,17.7819,győr
9025,Győr,GS,47.6076,17.7819,győr
9026,Győr,GS,47.6076,17.7819,győr
9027,Győr,GS,47.6076,17.7819,győr
9028,Győr,GS,47.6076,17.7819,győr
9029,Győr,GS,47.6076,17.7819,győr
9030,Győr,GS,47.6076,17.7819,győr
9061,Vámosszabadi,GS,47.7667,17.65,vámosszabadi
9062,Vének,GS,47.7333,17.7667,vének
9062,Kisbajcs,GS,47.75,17.6833,kisbajcs
9063,Nagybajcs,GS,47.7667,17.7,nagybajcs
9071,Gönyű,GS,47.7333,17.8333,gönyű
9072,Nagyszentjános,GS,47.7167,17.8833,nagyszentjános
9073,Bőny,GS,47.65,17.8667,bőny
9074,Rétalap,GS,47.6,17.9167,rétalap
9081,Győrújbarát,GS,47.6,17.65,győrújbarát
9082,Nyúl,GS,47.5833,17.6833,nyúl
9083,Écs,GS,47.55,17.7167,écs
9084,Győrság,GS,47.5667,17.75,győrság
9085,Pázmándfalu,GS,47.5667,17.7833,pázmándfalu
9086,Töltéstava,GS,47.6167,17.7333,töltéstava
9088,Bakonypéterd,VE,47.4,17.825,bakonypéterd
9089,Lázi,VE,47.4,17.825,lázi
9090,Pannonhalma,GS,47.55,17.75,pannonhalma
9091,Ravazd,GS,47.5167,17.75,ravazd
9092,Tarjánpuszta,GS,47.5,17.7833,tarjánpuszta
9093,Győrasszonyfa,GS,47.5,17.8,győrasszonyfa
9094,Tápszentmiklós,GS,47.5,17.85,tápszentmiklós
9095,Táp,GS,47.5167,17.8333,táp
9096,Nyalka,GS,47.55,17.8167,nyalka
9097,Mezőörs,GS,47.5667,17.8833,mezőörs
9098,Mezőörs,GS,47.5667,17.8833,mezőörs
9099,Pér,GS,47.6167,17.8,pér
9100,Tét,GS,47.5167,17.5167,tét
9111,Tényő,GS,47.5333,17.65,tényő
9112,Sokorópátka,GS,47.4833,17.7,sokorópátka
9113,Koroncó,GS,47.6,17.5333,koroncó
9121,Győrszemere,GS,47.55,17.5667,győrszemere
9122,Felpéc,GS,47.5167,17.6,felpéc
9123,Kajárpéc,GS,47.4833,17.6333,kajárpéc
9124,Gyömöre,GS,47.5,17.5667,gyömöre
9125,Szerecseny,GS,47.4667,17.55,szerecseny
9126,Gyarmat,GS,47.4667,17.5,gyarmat
9127,Csikvánd,GS,47.4667,17.45,csikvánd
9131,Mórichida,GS,47.5167,17.4167,mórichida
9132,Árpás,GS,47.5167,17.4,árpás
9133,Rábaszentmiklós,GS,47.5333,17.4167,rábaszentmiklós
9133,Kisbabot,GS,47.55,17.4167,kisbabot
9134,Bodonhely,GS,47.5667,17.4,bodonhely
9135,Rábaszentmihály,GS,47.5833,17.4333,rábaszentmihály
9136,Rábacsécsény,GS,47.5833,17.4333,rábacsécsény
9136,Mérges,GS,47.6,17.45,mérges
9141,Ikrény,GS,47.65,17.5333,ikrény
9142,Rábapatona,GS,47.6333,17.4833,rábapatona
9143,Enese,GS,47.65,17.4167,enese
9144,Kóny,GS,47.6333,17.3667,kóny
9145,Bágyogszovát,GS,47.5833,17.3667,bágyogszovát
9146,Rábapordány,GS,47.5667,17.3333,rábapordány
9147,Dör,GS,47.6,17.3,dör
9151,Abda,GS,47.7,17.55,abda
9152,Börcs,GS,47.6833,17.5,börcs
9153,Öttevény,GS,47.7333,17.4833,öttevény
9154,Mosonszentmiklós,GS,47.7333,17.3833,mosonszentmiklós
9155,Lébény,GS,47.7333,17.3833,lébény
9161,Győrsövényház,GS,47.7,17.3667,győrsövényház
9162,Bezi,GS,47.6667,17.4,bezi
9163,Fehértó,GS,47.6833,17.35,fehértó
9164,Markotabödöge,GS,47.6833,17.3167,markotabödöge
9165,Cakóháza,GS,47.7,17.2833,cakóháza
9165,Rábcakapi,GS,47.7,17.2833,rábcakapi
9165,Tárnokréti,GS,47.7167,17.3167,tárnokréti
9167,Bősárkány,GS,47.6833,17.25,bősárkány
9168,Acsalag,GS,47.6833,17.2,acsalag
9169,Maglóca,GS,47.6667,17.2833,maglóca
9169,Barbacs,GS,47.65,17.3,barbacs
9171,Győrújfalu,GS,47.7167,17.6167,győrújfalu
9172,Győrzámoly,GS,47.7333,17.5833,győrzámoly
9173,Győrladamér,GS,47.75,17.5667,győrladamér
9174,Dunaszeg,GS,47.7667,17.55,dunaszeg
9175,Dunaszentpál,GS,47.7833,17.5,dunaszentpál
9176,Mecsér,GS,47.8,17.4833,mecsér
9177,Ásványráró,GS,47.8333,17.5,ásványráró
9178,Hédervár,GS,47.8333,17.4667,hédervár
9181,Kimle,GS,47.8333,17.3667,kimle
9182,Károlyháza,GS,47.6333,17.5833,károlyháza
9183,Károlyháza,GS,47.6333,17.5833,károlyháza
9184,Kunsziget,GS,47.7333,17.5167,kunsziget
9200,Mosonmagyaróvár,GS,47.8667,17.2833,mosonmagyaróvár
9201,Mosonmagyaróvár,GS,47.8667,17.2833,mosonmagyaróvár
9202,Mosonmagyaróvár,GS,47.8667,17.2833,mosonmagyaróvár
9203,Mosonmagyaróvár,GS,47.8667,17.2833,mosonmagyaróvár
9211,Feketeerdő,GS,47.9333,17.2833,feketeerdő
9221,Levél,GS,47.9,17.2,levél
9222,Hegyeshalom,GS,47.9167,17.1667,hegyeshalom
9223,Bezenye,GS,47.9667,17.2167,bezenye
9224,Rajka,GS,48.0,17.2,rajka
9225,Dunakiliti,GS,47.9667,17.2833,dunakiliti
9226,Dunasziget,GS,47.9333,17.3667,dunasziget
9228,Halászi,GS,47.8833,17.3333,halászi
9231,Máriakálnok,GS,47.8667,17.3167,máriakálnok
9232,Darnózseli,GS,47.85,17.4333,darnózseli
9233,Lipót,GS,47.8667,17.4667,lipót
9234,Kisbodak,GS,47.9,17.4167,kisbodak
9235,Dunaremete,GS,47.8833,17.4333,dunaremete
9235,Püski,GS,47.8833,17.4,püski
9241,Jánossomorja,GS,47.8,17.1167,jánossomorja
9242,Jánossomorja,GS,47.8,17.1167,jánossomorja
9243,Várbalog,GS,47.85,17.0833,várbalog
9244,Újrónafő,GS,47.8,17.2,újrónafő
9245,Mosonszolnok,GS,47.85,17.1833,mosonszolnok
9300,Csorna,GS,47.6167,17.25,csorna
9301,Csorna,GS,47.6167,17.25,csorna
9311,Pásztori,GS,47.55,17.2667,pásztori
9312,Szilsárkány,GS,47.55,17.2667,szilsárkány
9313,Rábacsanak,GS,47.5333,17.3,rábacsanak
9314,Egyed,GS,47.5167,17.35,egyed
9315,Sobor,GS,47.4833,17.3833,sobor
9316,Rábaszentandrás,GS,47.45,17.3333,rábaszentandrás
9317,Szany,GS,47.4667,17.3,szany
9321,Farád,GS,47.6,17.2,farád
9322,Rábatamási,GS,47.5833,17.1667,rábatamási
9323,Jobaháza,GS,47.5833,17.2,jobaháza
9324,Potyond,GS,47.55,17.1833,potyond
9324,Bogyoszló,GS,47.5667,17.1833,bogyoszló
9325,Sopronnémeti,GS,47.5333,17.2167,sopronnémeti
9326,Szil,GS,47.5,17.2333,szil
9327,Rábasebes,GS,47.4333,17.2333,rábasebes
9327,Vág,GS,47.45,17.2167,vág
9330,Kapuvár,GS,47.6,17.0333,kapuvár
9331,Kapuvár,GS,47.6,17.0333,kapuvár
9332,Kapuvár,GS,47.6,17.0333,kapuvár
9339,Kapuvár,GS,47.6,17.0333,kapuvár
9341,Kisfalud,GS,47.5167,17.1,kisfalud
9342,Mihályi,GS,47.5167,17.1,mihályi
9343,Beled,GS,47.4667,17.1,beled
9343,Vásárosfalu,GS,47.45,17.1167,vásárosfalu
9343,Edve,GS,47.45,17.1333,edve
9344,Rábakecöl,GS,47.4333,17.1167,rábakecöl
9345,Páli,GS,47.4667,17.1667,páli
9346,Magyarkeresztúr,GS,47.5167,17.1667,magyarkeresztúr
9346,Vadosfa,GS,47.5,17.1333,vadosfa
9346,Zsebeháza,GS,47.5167,17.2,zsebeháza
9351,Babót,GS,47.5667,17.0833,babót
9352,Veszkény,GS,47.6,17.0833,veszkény
9353,Szárföld,GS,47.6,17.1167,szárföld
9354,Osli,GS,47.6333,17.0833,osli
9361,Hövej,GS,47.55,17.0167,hövej
9362,Himod,GS,47.5167,17.0167,himod
9363,Gyóró,GS,47.5,17.0167,gyóró
9364,Cirák,GS,47.4667,17.0333,cirák
9365,Dénesfa,GS,47.45,17.0333,dénesfa
9371,Vitnyéd,GS,47.5833,16.9833,vitnyéd
9372,Csapod,GS,47.5167,16.9167,csapod
9373,Pusztacsalád,GS,47.4833,16.9,pusztacsalád
9374,Iván,GS,47.45,16.9167,iván
9375,Répceszemere,GS,47.4333,16.9833,répceszemere
9375,Csáfordjánosfa,GS,47.4167,16.95,csáfordjánosfa
9375,Csér,GS,47.4167,16.9333,csér
9400,Sopron,GS,47.672,16.5852,sopron
9401,Sopron,GS,47.6833,16.6,sopron
9402,Sopron,GS,47.6833,16.6,sopron
9403,Sopron,GS,47.6833,16.6,sopron
9404,Sopron,GS,47.6833,16.6,sopron
9405,Sopron,GS,47.6833,16.6,sopron
9406,Sopron,GS,47.6833,16.6,sopron
9407,Sopron,GS,47.6833,16.6,sopron
9408,Sopron,GS,47.6833,16.6,sopron
9409,Sopron,GS,47.6833,16.6,sopron
9421,Fertőrákos,GS,47.7167,16.65,fertőrákos
9422,Harka,GS,47.6333,16.6,harka
9423,Ágfalva,GS,47.6833,16.5167,ágfalva
9431,Fertőd,GS,47.6167,16.8667,fertőd
9433,Fertőd,GS,47.6167,16.8667,fertőd
9434,Fertőd,GS,47.6167,16.8667,fertőd
9435,Sarród,GS,47.6333,16.8667,sarród
9436,Fertőszéplak,GS,47.6167,16.8333,fertőszéplak
9437,Hegykő,GS,47.6167,16.8,hegykő
9438,Sarród,GS,47.6333,16.8667,sarród
9441,Agyagosszergény,GS,47.6167,16.95,agyagosszergény
9442,Fertőendréd,GS,47.6,16.9167,fertőendréd
9443,Petőháza,GS,47.6,16.9,petőháza
9444,Fertőszentmiklós,GS,47.5833,16.8833,fertőszentmiklós
9451,Röjtökmuzsaj,GS,47.55,16.8333,röjtökmuzsaj
9451,Ebergőc,GS,47.5667,16.8167,ebergőc
9461,Lövő,GS,47.5,16.7833,lövő
9462,Völcsej,GS,47.4833,16.7667,völcsej
9463,Sopronhorpács,GS,47.4833,16.7333,sopronhorpács
9464,Und,GS,47.4833,16.7,und
9471,Nemeskér,GS,47.4833,16.8,nemeskér
9472,Újkér,GS,47.4667,16.8167,újkér
9473,Egyházasfalu,GS,47.4667,16.7667,egyházasfalu
9474,Szakony,GS,47.4333,16.7167,szakony
9474,Gyalóka,GS,47.45,16.7,gyalóka
9475,Répcevis,GS,47.45,16.6833,répcevis
9476,Zsira,GS,47.45,16.6833,zsira
9481,Pinnye,GS,47.5833,16.7667,pinnye
9482,Nagylózs,GS,47.5667,16.7833,nagylózs
9483,Sopronkövesd,GS,47.55,16.75,sopronkövesd
9484,Pereszteg,GS,47.6,16.7333,pereszteg
9485,Nagycenk,GS,47.6,16.7,nagycenk
9491,Hidegség,GS,47.6333,16.75,hidegség
9492,Fertőhomok,GS,47.6167,16.7667,fertőhomok
9493,Fertőboz,GS,47.6333,16.7,fertőboz
9494,Fertőboz,GS,47.6333,16.7,fertőboz
9495,Kópháza,GS,47.6333,16.65,kópháza
9500,Celldömölk,VA,47.25,17.15,celldömölk
9501,Celldömölk,VA,47.25,17.15,celldömölk
9502,Celldömölk,VA,47.25,17.15,celldömölk
9503,Celldömölk,VA,47.25,17.15,celldömölk
9511,Kemenesmihályfa,VA,47.2833,17.1167,kemenesmihályfa
9512,Ostffyasszonyfa,VA,47.3167,17.05,ostffyasszonyfa
9513,Csönge,VA,47.3361,17.1139,csönge
9514,Kenyeri,VA,47.3833,17.0833,kenyeri
9515,Pápoc,VA,47.4167,17.1333,pápoc
9516,Vönöck,VA,47.3167,17.1667,vönöck
9517,Kemenessömjén,VA,47.3,17.1333,kemenessömjén
9521,Kemenesszentmárton,VA,47.3,17.1667,kemenesszentmárton
9522,Kemenesmagasi,VA,47.3333,17.2167,kemenesmagasi
9523,Szergény,VA,47.3167,17.2667,szergény
9531,Mersevát,VA,47.2833,17.2167,mersevát
9532,Külsővat,VE,47.3,17.2333,külsővat
9533,Nemesszalók,VE,47.2833,17.3,nemesszalók
9534,Vinár,VE,47.3167,17.2833,vinár
9534,Marcalgergelyi,VE,47.3167,17.2667,marcalgergelyi
9541,Vinár,VA,47.125,17.175,vinár
9542,Nemeskocs,VA,47.2,17.1833,nemeskocs
9542,Boba,VA,47.2,17.1833,boba
9544,Kemenespálfa,VA,47.1333,17.1833,kemenespálfa
9545,Jánosháza,VA,47.1167,17.1667,jánosháza
9547,Karakó,VA,47.1167,17.2,karakó
9548,Nemeskeresztúr,VA,47.1,17.2,nemeskeresztúr
9549,Keléd,VA,47.0833,17.1167,keléd
9551,Mesteri,VA,47.2167,17.0833,mesteri
9552,Vásárosmiske,VA,47.2,17.0667,vásárosmiske
9553,Köcsk,VA,47.1833,17.0833,köcsk
9553,Kemeneskápolna,VA,47.2,17.1167,kemeneskápolna
9554,Borgáta,VA,47.1667,17.0833,borgáta
9554,Egyházashetye,VA,47.1667,17.1167,egyházashetye
9555,Kissomlyó,VA,47.1333,17.1,kissomlyó
9556,Duka,VA,47.181,17.0929,duka
9561,Nagysimonyi,VA,47.2667,17.0667,nagysimonyi
9561,Tokorcs,VA,47.2667,17.1,tokorcs
9600,Sárvár,VA,47.255,16.944,sárvár
9601,Sárvár,VA,47.25,16.9333,sárvár
9602,Sárvár,VA,47.25,16.9333,sárvár
9608,Sárvár,VA,47.25,16.9333,sárvár
9609,Sárvár,VA,47.25,16.9333,sárvár
9611,Csénye,VA,47.2333,16.8667,csénye
9612,Porpác,VA,47.25,16.8,porpác
9612,Bögöt,VA,47.25,16.8,bögöt
9621,Ölbő,VA,47.3,16.8667,ölbő
9622,Szeleste,VA,47.3167,16.8333,szeleste
9623,Répceszentgyörgy,VA,47.35,16.85,répceszentgyörgy
9624,Chernelházadamonya,VA,47.35,16.85,chernelházadamonya
9625,Bő,VA,47.3667,16.8,bő
9625,Gór,VA,47.3667,16.8,gór
9631,Hegyfalu,VA,47.35,16.8833,hegyfalu
9632,Sajtoskál,VA,47.4,16.8667,sajtoskál
9633,Simaság,VA,47.4167,16.85,simaság
9634,Iklanberény,VA,47.4167,16.8,iklanberény
9634,Lócs,VA,47.4,16.8167,lócs
9635,Zsédeny,VA,47.3333,16.9,zsédeny
9636,Pósfa,VA,47.3333,16.85,pósfa
9641,Rábapaty,VA,47.3,16.9333,rábapaty
9643,Jákfa,VA,47.3333,16.9667,jákfa
9651,Uraiújfalu,VA,47.3667,16.9833,uraiújfalu
9652,Nick,VA,47.4,17.0167,nick
9653,Répcelak,VA,47.4167,17.0167,répcelak
9654,Csánig,VA,47.3944,17.0056,csánig
9661,Vasegerszeg,VA,47.3667,16.9167,vasegerszeg
9662,Tompaládony,VA,47.3833,16.9,tompaládony
9662,Mesterháza,VA,47.3667,16.8667,mesterháza
9663,Nemesládony,VA,47.4,16.8833,nemesládony
9664,Nagygeresd,VA,47.3833,16.9167,nagygeresd
9665,Vámoscsalád,VA,47.3833,16.9667,vámoscsalád
9671,Sitke,VA,47.2333,17.0333,sitke
9672,Gérce,VA,47.2167,17.0167,gérce
9673,Káld,VA,47.1667,17.05,káld
9674,Vashosszúfalu,VA,47.1167,17.0667,vashosszúfalu
9675,Bögöte,VA,47.1667,17.0367,bögöte
9676,Hosszúpereszteg,VA,47.1,17.0167,hosszúpereszteg
9681,Sótony,VA,47.2,16.95,sótony
9682,Nyőgér,VA,47.1833,16.9333,nyőgér
9683,Bejcgyertyános,VA,47.15,16.925,bejcgyertyános
9684,Egervölgy,VA,47.1167,16.9167,egervölgy
9685,Szemenye,VA,47.1,16.9,szemenye
9700,Szombathely,VA,47.2448,16.6168,szombathely
9701,Szombathely,VA,47.2333,16.6167,szombathely
9702,Szombathely,VA,47.2333,16.6167,szombathely
9703,Szombathely,VA,47.2333,16.6167,szombathely
9704,Szombathely,VA,47.2333,16.6167,szombathely
9705,Szombathely,VA,47.2333,16.6167,szombathely
9706,Szombathely,VA,47.2333,16.6167,szombathely
9707,Szombathely,VA,47.2333,16.6167,szombathely
9708,Szombathely,VA,47.2333,16.6167,szombathely
9709,Szombathely,VA,47.2333,16.6167,szombathely
9710,Szombathely,VA,47.2333,16.6167,szombathely
9719,Szombathely,VA,47.2333,16.6167,szombathely
9721,Gencsapáti,VA,47.2833,16.6,gencsapáti
9722,Perenye,VA,47.3,16.5833,perenye
9723,Lukácsháza,VA,47.35,16.5833,lukácsháza
9724,Gyöngyösfalu,VA,47.3167,16.5833,gyöngyösfalu
9725,Kőszegszerdahely,VA,47.3333,16.5167,kőszegszerdahely
9725,Cák,VA,47.35,16.5167,cák
9725,Kőszegdoroszló,VA,47.35,16.55,kőszegdoroszló
9726,Velem,VA,47.35,16.5,velem
9727,Bozsok,VA,47.3333,16.5,bozsok
9730,Kőszeg,VA,47.3833,16.55,kőszeg
9731,Kőszeg,VA,47.3833,16.55,kőszeg
9732,Kőszeg,VA,47.3833,16.55,kőszeg
9733,Horvátzsidány,VA,47.4167,16.6167,horvátzsidány
9733,Kiszsidány,VA,47.4167,16.65,kiszsidány
9733,Ólmod,VA,47.4167,16.6,ólmod
9734,Peresznye,VA,47.4333,16.65,peresznye
9735,Csepreg,VA,47.4,16.7167,csepreg
9736,Tormásliget,VA,47.3846,16.6321,tormásliget
9737,Bük,VA,47.3833,16.75,bük
9738,Tömörd,VA,47.3667,16.6833,tömörd
9739,Pusztacsó,VA,47.3333,16.6333,pusztacsó
9739,Kőszegpaty,VA,47.3333,16.65,kőszegpaty
9739,Nemescsó,VA,47.35,16.6167,nemescsó
9740,Pusztacsó,VA,47.3333,16.6333,pusztacsó
9741,Vassurány,VA,47.2833,16.7,vassurány
9742,Salköveskút,VA,47.3,16.7,salköveskút
9743,Söpte,VA,47.2833,16.65,söpte
9744,Vasasszonyfa,VA,47.3167,16.6667,vasasszonyfa
9745,Meszlen,VA,47.3333,16.7,meszlen
9746,Acsád,VA,47.3167,16.7333,acsád
9747,Vasszilvágy,VA,47.3,16.75,vasszilvágy
9748,Vát,VA,47.2833,16.7833,vát
9749,Nemesbőd,VA,47.2667,16.7333,nemesbőd
9751,Vép,VA,47.2333,16.7333,vép
9752,Bozzai,VA,47.2,16.7667,bozzai
9752,Kenéz,VA,47.2,16.7833,kenéz
9754,Pecöl,VA,47.2,16.8333,pecöl
9754,Megyehíd,VA,47.2167,16.8333,megyehíd
9756,Ikervár,VA,47.2,16.9,ikervár
9757,Meggyeskovácsi,VA,47.1667,16.8667,meggyeskovácsi
9761,Táplánszentkereszt,VA,47.2,16.7,táplánszentkereszt
9762,Tanakajd,VA,47.2,16.7333,tanakajd
9763,Vasszécseny,VA,47.1833,16.7667,vasszécseny
9764,Csempeszkopács,VA,47.15,16.8,csempeszkopács
9766,Rábatöttös,VA,47.125,16.8333,rábatöttös
9766,Zsennye,VA,47.1167,16.8167,zsennye
9766,Rum,VA,47.1333,16.85,rum
9771,Balogunyom,VA,47.1667,16.65,balogunyom
9772,Kisunyom,VA,47.15,16.65,kisunyom
9773,Sorokpolány,VA,47.1333,16.6667,sorokpolány
9774,Gyanógeregye,VA,47.1167,16.7667,gyanógeregye
9774,Sorkikápolna,VA,47.1333,16.7,sorkikápolna
9774,Sorkifalud,VA,47.1333,16.7333,sorkifalud
9775,Nemeskolta,VA,47.15,16.7667,nemeskolta
9776,Püspökmolnári,VA,47.1,16.8,püspökmolnári
9777,Rábahídvég,VA,47.0667,16.75,rábahídvég
9781,Egyházashollós,VA,47.05,16.6833,egyházashollós
9782,Nemesrempehollós,VA,47.0833,16.6833,nemesrempehollós
9783,Egyházasrádóc,VA,47.0833,16.6167,egyházasrádóc
9784,Rádóckölked,VA,47.0833,16.6,rádóckölked
9784,Harasztifalu,VA,47.05,16.55,harasztifalu
9784,Nagykölked,VA,47.0667,16.55,nagykölked
9789,Sé,VA,47.2333,16.5667,sé
9791,Dozmat,VA,47.2333,16.5167,dozmat
9791,Torony,VA,47.2333,16.5333,torony
9792,Bucsu,VA,47.2667,16.5,bucsu
9793,Narda,VA,47.2333,16.4667,narda
9794,Felsőcsatár,VA,47.2167,16.45,felsőcsatár
9795,Vaskeresztes,VA,47.2,16.45,vaskeresztes
9796,Horvátlövő,VA,47.1833,16.45,horvátlövő
9796,Pornóapáti,VA,47.15,16.4667,pornóapáti
9797,Nárai,VA,47.2,16.5667,nárai
9798,Ják,VA,47.1333,16.5833,ják
9799,Szentpéterfa,VA,47.1,16.4833,szentpéterfa
9800,Vasvár,VA,47.05,16.8,vasvár
9801,Vasvár,VA,47.05,16.8,vasvár
9811,Andrásfa,VA,46.9667,16.8,andrásfa
9812,Telekes,VA,46.9389,16.7725,telekes
9813,Gersekarát,VA,46.9739,16.7467,gersekarát
9813,Sárfimizdó,VA,46.95,16.7167,sárfimizdó
9814,Halastó,VA,46.95,16.7,halastó
9821,Hegyhátszentpéter,VA,46.9833,16.8167,hegyhátszentpéter
9821,Győrvár,VA,46.9878,16.8417,győrvár
9823,Pácsony,VA,47.0167,16.8667,pácsony
9824,Olaszfa,VA,47.0167,16.8833,olaszfa
9825,Oszkó,VA,47.0333,16.8833,oszkó
9826,Petőmihályfa,VA,46.9833,16.7833,petőmihályfa
9831,Bérbaltavár,VA,47.0167,16.9667,bérbaltavár
9832,Nagytilaj,VA,46.9733,16.9653,nagytilaj
9833,Csehi,VA,47.0333,16.95,csehi
9834,Csehimindszent,VA,47.05,16.95,csehimindszent
9835,Mikosszéplak,VA,47.0333,16.9833,mikosszéplak
9836,Csipkerek,VA,47.0667,16.95,csipkerek
9841,Kám,VA,47.1,16.8833,kám
9842,Alsóújlak,VA,47.05,16.8,alsóújlak
9900,Körmend,VA,47.0167,16.6,körmend
9901,Körmend,VA,47.0167,16.6,körmend
9909,Magyarnádalja,VA,47.0,16.5333,magyarnádalja
9909,Körmend,VA,47.0167,16.6,körmend
9912,Magyarszecsőd,VA,47.0333,16.65,magyarszecsőd
9912,Molnaszecsőd,VA,47.05,16.6833,molnaszecsőd
9913,Döröske,VA,47.0167,16.7,döröske
9913,Szarvaskend,VA,46.9833,16.6833,szarvaskend
9913,Nagymizdó,VA,46.9833,16.6667,nagymizdó
9914,Döbörhegy,VA,46.9833,16.7,döbörhegy
9915,Nádasd,VA,46.9636,16.6192,nádasd
9915,Katafa,VA,46.9833,16.6333,katafa
9915,Hegyháthodász,VA,46.9333,16.65,hegyháthodász
9915,Hegyhátsál,VA,46.9667,16.65,hegyhátsál
9917,Halogy,VA,46.9667,16.5667,halogy
9917,Daraboshegy,VA,46.9667,16.5667,daraboshegy
9918,Felsőmarác,VA,46.9333,16.5167,felsőmarác
9919,Csákánydoroszló,VA,46.9708,16.5069,csákánydoroszló
9921,Vasalja,VA,47.0167,16.5167,vasalja
9922,Pinkamindszent,VA,47.0333,16.4833,pinkamindszent
9923,Kemestaródfa,VA,47.0,16.5167,kemestaródfa
9931,Ivánc,VA,46.9333,16.5,ivánc
9931,Hegyhátszentmárton,VA,46.9333,16.4833,hegyhátszentmárton
9932,Viszák,VA,46.8833,16.5,viszák
9933,Őrimagyarósd,VA,46.8883,16.5397,őrimagyarósd
9934,Felsőjánosfa,VA,46.85,16.5667,felsőjánosfa
9934,Szaknyér,VA,46.8667,16.5333,szaknyér
9934,Hegyhátszentjakab,VA,46.8661,16.5547,hegyhátszentjakab
9935,Szőce,VA,46.8833,16.5833,szőce
9936,Kisrákos,VA,46.8667,16.5,kisrákos
9937,Pankasz,VA,46.8333,16.5,pankasz
9938,Szatta,VA,46.8,16.4833,szatta
9938,Nagyrákos,VA,46.8333,16.4667,nagyrákos
9941,Ispánk,VA,46.8667,16.45,ispánk
9941,Őriszentpéter,VA,46.8408,16.4294,őriszentpéter
9942,Szalafő,VA,46.8667,16.3667,szalafő
9943,Kondorfa,VA,46.895,16.4017,kondorfa
9944,Bajánsenye,VA,46.8,16.3833,bajánsenye
9944,Kerkáskápolna,VA,46.7833,16.4333,kerkáskápolna
9945,Kercaszomor,VA,46.7833,16.3667,kercaszomor
9946,Magyarszombatfa,VA,46.7628,16.3467,magyarszombatfa
9946,Velemér,VA,46.7333,16.3833,velemér
9951,Rátót,VA,46.9667,16.4333,rátót
9952,Gasztony,VA,46.9625,16.4594,gasztony
9953,Nemesmedves,VA,47.0,16.4,nemesmedves
9953,Vasszentmihály,VA,46.9667,16.4167,vasszentmihály
9954,Rönök,VA,46.9833,16.35,rönök
9955,Rönök,VA,46.9833,16.35,rönök
9961,Rábagyarmat,VA,46.9406,16.4286,rábagyarmat
9962,Csörötnek,VA,46.9514,16.3764,csörötnek
9962,Magyarlak,VA,46.95,16.35,magyarlak
9970,Szentgotthárd,VA,46.9519,16.3256,szentgotthárd
9971,Szentgotthárd,VA,46.9519,16.3256,szentgotthárd
9981,Szentgotthárd,VA,46.9519,16.3256,szentgotthárd
9982,Apátistvánfalva,VA,46.9006,16.2647,apátistvánfalva
9982,Kétvölgy,VA,46.8833,16.2167,kétvölgy
9982,Orfalu,VA,46.8833,16.2833,orfalu
9983,Alsószölnök,VA,46.9278,16.2086,alsószölnök
9983,Szakonyfalu,VA,46.9167,16.2333,szakonyfalu
9985,Felsőszölnök,VA,46.8797,16.1731,felsőszölnök
2087,Piliscsaba,PE,47.6167,18.8333,piliscsaba
2099,Pilisszentkereszt,PE,47.7,18.9,pilisszentkereszt
2738,Cegléd,PE,47.1667,19.8,cegléd
2835,Tata,KE,47.65,18.3167,tata
2921,Komárom,KE,47.7333,18.1167,komárom
3024,Lőrinci,HE,47.7333,19.6833,lőrinci
3065,Pásztó,NO,47.9167,19.7,pásztó
3078,Bátonyterenye,NO,47.9667,19.8333,bátonyterenye
3082,Pásztó,NO,47.9167,19.7,pásztó
3141,Salgótarján,NO,48.1167,19.8167,salgótarján
3147,Kazár,NO,48.05,19.8667,kazár
3221,Gyöngyös,HE,47.7833,19.9333,gyöngyös
3232,Gyöngyös,HE,47.7833,19.9333,gyöngyös
3233,Gyöngyös,HE,47.7833,19.9333,gyöngyös
3234,Mátraszentimre,HE,47.9167,19.8833,mátraszentimre
3244,Parád,HE,47.9167,20.0333,parád
3625,Ózd,BZ,48.2167,20.3,ózd
3651,Ózd,BZ,48.2167,20.3,ózd
3661,Ózd,BZ,48.2167,20.3,ózd
3662,Ózd,BZ,48.2167,20.3,ózd
3783,Edelény,BZ,48.3,20.7333,edelény
3923,Gesztely,BZ,48.1,20.9667,gesztely
3944,Sátoraljaújhely,BZ,48.4,21.6667,sátoraljaújhely
